text,label,moh_text
Itni shiddat se to koi kisi se pyar bhi nahi karta. Fir itni nafrat late kaha se ho bhai ? https://twitter.com/RoflGandhi_/status/876144604138975233¬†‚Ä¶,no,इतनी शिद्दत से to कोई किसी से प्यार भी नहीं कर्ता Fir इतनी नफ़रत late कहा से ho भाई
"army nhi hai bhai wo khud terrorists hai, ar terrorism kaha india ki wajah se hafiz saeed indian hai yaa osama bin laden ??",no,army नहीं : हैं: भाई वो खुद terrorists : हैं: अर terrorism कहा इन्डिया की वजह से हाफिज सईद इन्डियन : हैं: या साम bin laden
bs kr de taao hate speech ki,yes,बास क्र दे तारो hate speech की
Haaro ge he. InShaa Allah. Terrorism phelane me bhi aur Kal ka match bhi,no,तारो गे he निहा Allah Terrorism खेलने me भी और अल का match भी
@myogiadityanath ji up se jo crime h ab aap puri tarah se saaf kar de ji rape jaise crime t bilkul saaf kareye taki ladkiya aaram se rahe,no,जी up से जो crime h ab आप पूरी तरह से साफ़ कर दे जी rape जैसे crime t बिलकुल साफ़ करें ताकी लड़कियाँ आरम से रहे
Kashmir mai Jo ho raha hai Kiya wo terrorism nahi,yes,Kashmir माई Jo ho रहा : हैं: किया वो terrorism नहीं
Toilet  nahi Isliye Tu Bahot rape hotay wahan  Rishi kapoor Ranbir Kis ka Beata Hain Haha shakti kapoor yeh Gulshan yeh Amitab,yes,Toilet नहीं इसलिए Tu बहोट rape होता वहाँ ऋषि कपूर रणबीर इस का एटीए आईन अहा शैक्त कपूर ये गुलशन ये अमिताभ
india hum apna kutton ko bhi na bhjna tum papion ka kia bhrosa unka bhi rape kar do,no,इन्डिया hum अपना कुत्ता को भी ना भजन tum एपियन का क्या भरोसा उनका भी rape कर do
Is ki nachne wali biwi ka rape to nahi Ho Gaya https://twitter.com/anihachaudhary/status/875748393020039169¬†‚Ä¶,no,Is की नाचने वली बीवी का rape to नहीं Ho अया
Terrorism tm log bandh kardo chutyon kashmir mai,no,Terrorism तुम log बाँदा करोड़ो चूड़ियों काश्मीरी माई
aap lead kerna Shuhada ki tehreek aur aap ko kasam hay un kay pak khoon ki kay aap jaan denge un kay haq k leye??nahi beta kabi nahi dega tu,no,आप lead करता चूहा की तहरीक और आप को क़ासिम hay उन की पाक खून की की आप जान देंगे उन की हक़ k लीनी beta कभी नहीं देगा तू
Haan aur misunderstanding aur nafrat badd jayegi uski anika ke liye,no,आँ और misunderstanding और नफ़रत बद जाएगी उसकी अम्बिका के लिये
Shukr h khuda k ki Kashmir abhi hindustan m h agr Pakistan m hota to isse bhi bure halaat hote phale apne desh k terrorism ko khtm kre aplog,no,शुक्र h खुदा k की Kashmir अभि हिन्दुस्थान m h एगार Pakistan m होता to इससे भी बुरे हालात होते पहले अपने देश k terrorism को खत्म करे लोगे
iss khandan ko hitler ki zarorat hai,no,आइएसएस खानदान को हिटलर की जरूरत : हैं:
Congress ne deshwasiyo ka khoon choosa hai,no,Congress ने देशवासियों का खून चूसना : हैं:
Shit. Phir se feelings aa rahi hain. Gaaliyan deney ko dil karta hai. Dil khoon ke aansu rota hai merey.,no,Shit हीर से feelings आ राही हैं डालियाँ देने को दिल कर्ता : हैं: इल खून के आँसु rota : हैं: मेरे
Hate ka % jyaada hai love ke comparison mein ?,no,Hate का ज्यादा : हैं: love के comparison मेन
So ja bhai kal pakistan ka rape bhi dekhna hai...,no,So जा भाई काल फिलीस्तीन का rape भी देखना : हैं:
India se kam hai hai rape cases. Heh baat tum bhi jaantay ho,no,India से काम : हैं: : हैं: rape cases एह बात tum भी जानता ho
Year aap kashmirion aur Indian Muslims Kay saath state sponsored terrorism band kardo. Pakistani dukan bhi bandh hojaye ge.,no,Year आप कश्मीरी और Indian Muslims Kay साथ state sponsored terrorism band करोड़ो Pakistani दुकान भी बाँदा हाए गे
HARAAM KAAM SAY NAFRAT KARNAY WALA AUR HALAL KI TARF RAGHBAT DELANAY WALA NAAM.,yes,HARAAM KAAM SAY NAFRAT KARNAY WALA AUR HALAL KI TARF RAGHBAT DELANAY WALA NAAM
Acha choro. Apni army ko roti dou. Apni awaam ko toilets. Aur apni larkiyo ko rape sey bachao. Hame harr manzoor hai. We want peace & love.,no,चा चोरों पानी army को रोटी दौर पानी आवाम को toilets उर अपनी लड़कियों को rape उसे बचाओ एएमई हर मंज़ूर : हैं: We want peace love
Chal hm najaiz hai tu toh suar ki jaaiz aulaad hai toh apna dna test kara k tera baap kon hai gang rape ki aulaad,no,हाल हम नाज़ : हैं: तू तो सुसर की जाई पौलाद : हैं: तो अपना डीएनए test कारा k तेरा बाप क्यों : हैं: gang rape की पौलाद
"Pahle khud to Kashmir mein terrorism band kro, fir doosron ko sabaq do, wo kia kahte hen ""Dhoop chahre per thi aur Aeena saaf krte rahe"".",no,पहले खुद to Kashmir मेन terrorism band करो fir दूसरों को सबक़ do वो क्या कहते hen हूप चहरे per थी और ईना साफ़ करते रहे
"Tera baap hoga, tum log waise bhi rape ki padaish ho https://twitter.com/timesn0w/status/876081428584255489¬†‚Ä¶",yes,एरा बाप होग tum log वैसे भी rape की पालिश ho
Sir aap ko unko reply dekar batane ki jarurat bilkul nahi thi..ki aapne kya khel khele hai aur aapne kya aur kyu kamaya hai Hate such ppl,no,Sir आप को उनको reply देकर बताने की ज़रूरत बिलकुल नहीं ठीक आपने क्या खेल खेले : हैं: और आपने क्या और किन कमाया : हैं: Hate such पीपीएल
"Jis confidence se Barca fans bolte hai ke Ronaldo ne Rape kiya hai, Mujhe to shak hai ke Messi ke 2 loundo me se 1 Ronaldo ka hai !!",no,इस confidence से अरीका fans बोलते : हैं: के रोनाल्डो ने Rape किया : हैं: मुझे to शाकस : हैं: के ईएसआई के 2 लन्दन me से 1 रोनाल्डो का : हैं:
Mohabbat Tum Se Nafrat Hai Episode 11 Har Pal Geo: http://youtu.be/CGfy3VudU_c?a¬† via @YouTube,no,मोहब्बत Tum Se नफ़रत आई Episode 171 अर Pal Geo via
Mohabbat Tumse Nafrat Hai Episode 11: http://youtu.be/59ENTsf1vRk?a¬† via @YouTube,no,मोहब्बत तुमसे नफ़रत आई Episode 171 via
Matlab kuch bhi . Search rape capital . In twitter.  Sach samny aa jaye ga pic.twitter.com/DOiiDzTh7A,no,Matlab कुछ भी Search rape capital In twitter आच सामान आ जाए ग pictwittercomDOiiDzTh7A
Achcha choddo.Tum log Jeeto aur hazaron Bar jeeto sirf Kashmir me Terrorism bandh kr do ind. Mujhe har manzoor hai.We want peace in Kashmir.,no,अच्छा चूम log गीतों और हज़ारों Bar जीतों सिर्फ़ Kashmir me Terrorism बाँदा क्र do ind मुझे हर मंज़ूर : हैं: want peace in Kashmir
"Don't throw chameli but I remember ipkknd,nafrat paas aane na den mohabaat door jaane na den,ab inn ishqbaazon ke pyaar ko kya naam doon?:(",no,होंट throw चमेली but I remember ipkkndnafrat पास आने ना den मोहबात door जाने ना देना inn इशारों के प्यार को क्या नाम दून
To Ek ek kar ke terror attacks me marne se unke pariwar ko dard nahi hoga? Kya kahna chahte ho?,yes,To Ek एक कर के terror attacks me मरने से उनके परिवार को दार्द नहीं होग या कहना चाहते ho
"bhaiya ravish ,  tere bhai ne eh ladki ka rape kiya wo ladki ko bhi insaaf nhi mila abhi tsk kabho prime time pe us ladki tarf se bhi bolo.",yes,बगिया ravish तेरे भाई ने eh लड़की का rape किया वो लड़की को भी इन्साफ नहीं मिला अभि टास्क कहो prime time पे us लड़की तारीफ़ से भी बोलो
Nahi bheji tu kiya . Nahi bhejty . Rape capital tumhara . Tatti tum log sahi sy nahi kar skty aur baatein idhr krty ho . Jao jao,no,राही भेजी तू किया राही भेज Rape capital तुम्हर अत्ती tum log शाही आशय नहीं कर स्काई और बातें इधर कृति ho Jao जाओ
kar lo jo kar skty ho . Hai tu rape capital tumhara he .,no,कर lo जो कर स्काई ho आई तू rape capital तुम्हर he
Inka bas chale to Sweden aur Canada ko bhi terrorism sponsors karar dede.,no,इंका बास चले to Sweden और Canada को भी terrorism sponsors करार देदे
Dilog acha hy rishi sir sbko pata hu terrorism kon kr Raha hy soo plzzz dosron pay ilzm na lagao pehly apne ghr ko saaf kro,yes,लोग मचा हय ऋषि sir सबको पाटा हूँ terrorism क्यों क्र अहा हय सू plzz दूसरों pay इल्में ना लगाओ पेह्लू अपने ग़ोर को साफ़ करो
Army ko roti nai milti awam k pas toilet nai or girls ka sath rape.muqabla karty hain Pakistan se wah g wah,yes,Army को रोटी नयी मिलती आवाम k pas toilet नयी or girls का साथ मुक़ाबला कैटी हैं Pakistan से वाह g वाह
Chintu jee agar insan lajawab ho jay tu osko bat tabdil nahi karni chaiay or eay tu pori duniya janti hai TERRORISM ko karta hai,no,चिंटू जी agar इन्सान लाजवाब ho jay तू उस्को bat तड़ि नहीं करनी चाय or ईसी तू पोरी दुनियां जनती : हैं: TERRORISM को कर्ता : हैं:
"Lo ji! De taali  main bhi  sweet mein Vo Sandhir wale feels nai aate  not that I hate it, I do read them but Sandhir samjhke nai",no,Lo जी De टाली main भी sweet मेन Vo मणधीर wale feels नयी आते not that I hate it I do read them but मणधीर समझे नयी
"Toh hote hai Na. Fir Kyo point out kar raha hai India ko jaise Pakistan mein Rapes hotein hi nahi hai. As per UN, u lead us in rape rates pic.twitter.com/1YuQzzuFzd",no,ओं होते : हैं: Na Fir यो point out कर रहा : हैं: India को जैसे Pakistan मेन Rapes चोटें hi नहीं : हैं: As per UN u lead us in rape rates pictwittercom1YuQzzuFzd
Matlab  jis  baat  par  khoon  khaulna  chahiye.  Ussse  aap  like  karte  hain.  Vote  kya  itna  jaroori  hai.,no,Matlab जिस बात par खून खुलना चाहिए उससे आप like करते हैं Vote क्या इतना जरुरी : हैं:
Bhai! Rehn de! Apne cousin se shadi kar lete hain ye log! Rape vgreh kya jab ghar me hi Behen tak nai chorte,no,: हैं: पहन दे अपने cousin से शादी कर लेते हैं ye log Rape रह क्या jab घर me hi बहन तक नयी चोरतेन
"At least apni na sahi,, apnay poorvajon ki janam bhoomi se itni nafrat tau na karain..Kapoor saheb",no,At least अपनी ना शाही अपना पूरण की जनम भूमि से इतनी नफ़रत tau ना कर्पूर साहेब
Lagta hai Pakistaniyun ne rape kiya hua hai tera tabhi itna jalty ho,no,लगता : हैं: पाकिस्तानी ने rape किया हुआ : हैं: तेरा तबाही इतना जलता ho
"Kapoor saheb, we are not terrorists, we are terrorism victims,, baqi itni nafrat,.. yaqeen nahi aata K Kapoor itni nafrat kartay hain !!!",yes,कपूर साहेब we are not terrorists we are terrorism victims बाक़ी इतनी नफ़रत यक़ीन नहीं आता K कपूर इतनी नफ़रत कर्ता हैं
"Aapki bhai log Ramzan ke mahine main katal kar rahe hai, terrorism kar rahe hai and aapke chacha Immam fatwa kiyu nahi nikal rahe hai",no,आपकी भाई log रमजान के महिने main करताल कर रहे : हैं: terrorism कर रहे : हैं: and आपके चाचे मम fatwa किन नहीं निकल रहे : हैं:
"Ghus ja TV ke andar, kahi wo murder scene miss na ho jaye",yes,हुसं जा TV के अंदर काही वो murder scene miss ना ho जाए
bhaar mein jao.hindu...kashmir mein state terrorism bund kkaro...tum tun hee raho tou achcha hai.,no,भार मेन jaohindukashmir मेन state terrorism बांध खार्तूम tun ही रहो तोहू अच्छा : हैं:
Terrorism ki baat kerte hi aap log hamaare khud ke masle per hi kyu bolte ho.....bharat se jyada problm to pakistan me hai.....,yes,Terrorism की बात केटे hi आप log हमारी खुद के मसाले per hi किन बोलते शोहरत से ज्यादा प्रोब्लम to फिलीस्तीन me : हैं:
"kaun si duniya me rehte ho aap, rape hue nhi hai??",no,कौन सी दुनियां me रहते ho आप rape hue नहीं : हैं:
Wo tumhare jaise bhole bhale log hai jo terrorism ko support karte jo aqal k andhe hote hai wohi aisa karte hai..,no,Wo तुम्हारे जैसे भोले भाले log : हैं: जो terrorism को support करते जो बाल k अँधे होते : हैं: वोही ऐसा करते : हैं:
"Apne mote se dimagh par zor dalen take pata chale k agar terrorsits yahan hain,tou blasts bhi yahin par kion?Think!",no,अपने mote से दिमाग par ज़ोर डालें take पाटा चले k agar टेररिज्म यहाँ हसीनो blasts भी यहीं par किन्हीं
Salo rape k ilawah aur kiya ate hai. Porkies,no,डालो rape k इलाही और किया ate : हैं: Porkies
Hum khaatey hain COW ka gosht uska khoon nhy peetey!,yes,Hum खाते हैं COW का गोश्त उसका खून उन्हें पीते
I SO HATE OUR FAkN MEDIA. KYA ZAROORAT HY YAI TAKRA KE? APNI AUKAT DEKHA RAHY HOTA HY INDIANS AUR INKO ZAROOR CHAWAL BANA HOTA HY,yes,I SO HATE OUR FAkN MEDIA KYA ZAROORAT HY YAI TAKRA KE APNI AUKAT DEKHA RAHY HOTA HY INDIANS AUR INKO ZAROOR CHAWAL BANA HOTA HY
Sir aap kuch logo ki wajah se terrorism ka poora malba sab pakistaniyon k sar phenk rahe. Dil to na dukhayein.,no,Sir आप कुछ logo की वजह से terrorism का पूरा मालपार सभा पाकिस्तानी k सार फेंक रहे इल to ना दुआएँ
jb kalbushan ko latkaen ge  to terrorism bhi band hojaega or India or Teri bhi band hojaegi...fikr na kr,no,जब कुलभूषण को लटें गे to terrorism भी band होजा or India or Teri भी band होजगिरि ना क्र
Sr agar barud kam pad jaye topic me to mhamara khoon bardenge makkal Mila to in gaddar on ki puri nasal Mira dene.jai bhavani https://twitter.com/sudhirchaudhary/status/876094803368329218¬†‚Ä¶,yes,Sr agar बरू काम pad जाए topic me to हमार्रा खून भरेंगे मक्कल ईला to in गद्दारों on की पूरी nasal Mira दीजिए भवानी
Human shield se rape ye kaise hota hai,no,Human shield से rape ye कैसे होता : हैं:
Apni Army ko roti do...,no,पानी Army को रोटी do
Apni aurton ko rape se bachao...,no,पानी असुरों को rape से बचाओ
Humein sirf peace aur love chahiye,no,हमें सिर्फ़ peace और love चाहिए
Use ghar ki safayi karni hogi.. i wish sanya kabhi mere ghar ayi hoti.pkka mera murder kar deti mera room dekh kar PROUD OF FATIMASANASHAIKH,no,Use घर की सफ़ायी करनी होगी i wish सैंया कभी mere घर आईं टीके मेरा murder कर देती मेरा room देख कर PROUD OF FATIMASANASHAIKH
I agree with @shoaib100mph,on,I agree with
Padhe likhe log social media pe nafrat faila the hai isse acha toh hum gawar hi thik the phele. @abpnewstv,yes,बढ़े लिखे log social media पे नफ़रत फैला the : हैं: इससे मचा तो hum ग्वार hi ठीक the पहले
Bhai terrorist ke janak bola jata Pakistan ko .. Atankwaad to inke khoon me hai ek paki ne bola ranking matter nhi krta cup matter nhi karta,no,: हैं: terrorist के जनक bola जाता Pakistan को आतंकवादी to इनके खून me : हैं: एक पालकी ने bola ranking matter नहीं कर्ता cup matter नहीं कर्ता
1706 AV 1706 AV modinagar bachchi ke sath rape: http://youtu.be/HIptadneYx4?a¬† via @YouTube,no,1706 AV 1706 AV मोदीनगर अच्छी के साथ rape via
India Waly Nafrat ko Badhawa Denay ka Koi Mauka Ni Choorty Un Gov To apni jaga un Fazool Channel waly bhi un ki... http://fb.me/5AilOCJy2¬†,no,India अली नफ़रत को रन्धावा एन्नाया का Koi मौका Ni होंठ Un Gov To अपनी जागा उन आरज़ू Channel वाले भी उन की
Lagta hai jab angraiz gay thy to Sae daba kr hissa dal gaye jo aj tk Angraizi nae gaye khoon me se. Oh sorry urdu hai. Apni Amma se pucho. https://twitter.com/chintskap/status/875432946341101568¬†‚Ä¶,no,लगता : हैं: jab अंगड़ाई gay thy to आए दबा क्र हिस्सा दाल गए जो आज तक नगरी nae गए खून me से Oh sorry उर्दू : हैं: पानी अम्मा से पुचो
Kashmir solve kar do terrorism khud hi band hojayegi. Y don't u get that?,no,Kashmir solve कर do terrorism खुद hi band जाएगी Y डोंट u get that
Aur ap Rape ki,no,उर आप Rape की
"no...! KHOON and ""Cricket"" KHEL ek sath ni ho sakti h; baki sari khel ho sakti h sath-sath - @AmitShah",no,no KHOON and Cricket KHEL एक साथ नहीं ho शक्ति h बाकी sari खेल ho शक्ति h सत्पथी
"@narendramodi nahi rape kam huye, na jobs badhe. UP BIHAR JHARKHAND aapse nahi sambhale na sudhare. baatein kar walo aapke logon se khali.",yes,नहीं rape काम हुए ना jobs बढ़े UP BIHAR JHARKHAND आपसे नहीं सम्भाले ना सुधरे बातें कर वालो आपके logon से खाली
Mujhe tou Pata bhi nhi tha ke INDIANS andhe hain puri duniya KO Pata hai ke Sab se zaida terrorism kis country country me hai....,yes,मुझे तोहू एटीए भी नहीं था के INDIANS अँधे हैं पूरी दुनियां KO एटीए : हैं: के अब से ज़ैद terrorism किस country country me : हैं:
oh god.i told u na.first day jab adi ki ek v scene tak nhi hua tha tab se sab bol rahe the aditi i hate u.,yes,oh गोदी told u फर्स्ट day jab आदि की एक v scene तक नहीं हुआ था tab से सभा बोल रहे the अदिति i hate u
Rape category me tw kal ka match hi top pe hona hai #PAKvINDhttps://twitter.com/srubaar/status/876124135960784896¬†‚Ä¶,no,Rape category me tw काल का match hi top पे होना : हैं: PAKvIND
kasam se dil khush ho gaya hai bohat acha kiya in ki reporting to rozana khoon pi rahi the,no,क़ासिम से दिल खुशी ho गया : हैं: भट्ट मचा किया in की reporting to रोज़ाना खून pi राही the
Terrorism to ap log hy humreye kasmer bhiyo par zulm kartye ho ap se big terrorism khon ho ga sab se ziyada reap kaha hote hy  rishi sir ... https://twitter.com/chintskap/status/875447907922567170¬†‚Ä¶,no,Terrorism to आप log हय हमें कश्मीर बहियों par ज़ुल्म करते ho आप से big terrorism कहूँ ho ग सभा से ज़ियादा reap कहा होते हय ऋषि sir
@KapilSharmaK9 bhai mai aapke sath hu aapne unhe banay hum to jante bhi nahi the unhe unki shakal dikhi to t.v switch of hate you sunil all,yes,भाई माई आपके साथ हूँ आपने उन्हें बनाए hum to जानते भी नहीं the उन्हें उनकी सकल दिखती to टीवी switch of hate you सुनील all
Ye to sahe kaha par matter solve karo ki tumhare bestie kyun hate karte he,no,Ye to साथ कहा par matter solve करो की तुम्हारे बेटे क्यूँ hate करते he
janha marte ho wanha hi inhe petrol se jala dena chaiye waise v terrorism ka koi jaat ya dharm nhi hota to kyun dena inki body ko priwrwleko,no,जाणा मरते ho वहाँ hi इन्हे petrol से जल देना चाहिए वैसे v terrorism का कोई नस्ल ya धर्म नहीं होता to क्यूँ देना इनकि body को priwrwleko
Or gurur toh bhartiyo ke khoon me h hai..  Gurur krne waale kaam krte h  .. Tbhi gurur h..,no,Or ग़ुरुर तो भारतीय के खून me h : हैं: सुरूर कर्णे वाले काम करते h भी ग़ुरुर h
"Usse kya hota hai, I'm gujju but I hate gujjus",yes,उससे क्या होता : हैं: Im गूजर but I hate गुज्जरों
SIR..PT USHA BHI EK LDKI HAI...PLZ AP SBSE PHLE GIRLS KO RAPE SE BACHA LO..JISSE KAI SARI PT USHA APNE SPNO KI UDAAN BHAR SKE..AN INDIAN,no,SIRPT USHA BHI EK LDKI HAIPLZ AP SBSE PHLE GIRLS KO RAPE SE BACHA LOJISSE KAI SARI PT USHA APNE SPNO KI UDAAN BHAR SKEAN INDIAN
"Aabay kisi Sasaty Khoon kay Jaraseem jo 3 ghar and Bivi Bhai n cousin ki jobs ki baat hay us ka jawab day khotay,",yes,अबाया किसी असत्य हूँ की तरसी जो 3 घर and बीवी : हैं: n cousin की jobs की बात hay us का जवाब day गधा
kisi rape ki paidawar he tu,no,किसी rape की पैदा he तू
his hair is like more of Mahi!!! akhir khoon ka asaar ho hi gaya!!! #Ishqbaaazhttps://twitter.com/Muskanrathi10/status/876110194803179520¬†‚Ä¶,yes,his hair is like more of राही आखिर खून का आसार ho hi गया अश्क़्बार
kuch bhi karlo Kashmir to India main hi rahega .Haan Pakistan zaroor tutega. Aur white collared terror ka bhi safaya hoga. @ndtv @BDUTThttps://twitter.com/The_Global_Kmr/status/876113468256133120¬†‚Ä¶,no,कुछ भी करलो Kashmir to India main hi रहेगा आँ Pakistan ज़रुर टूटेगा उर white collared terror का भी सफाया होग twittercomThe_Global_Kmrstatus876113468256133120Ä
@chintskap Acha choro yar Tum log Jeeto aur hazaaron Bar jeeto sirf Terrorism band kar do yar Mujhe haar manzoor hai. We want peace and love https://twitter.com/ANI_news/status/875788989793304576¬†‚Ä¶,no,चा चोरों यार Tum log गीतों और हज़ारों Bar जीतों सिर्फ़ Terrorism band कर do यार मुझे हार मंज़ूर : हैं: We want peace and love
Pakistan me ladkiyo ki kya halat he iska andaza isi baat se lagaya ja sakta he Pak me rape accused ko nhi rape victims ko saza di jati he,yes,Pakistan me लड़कियों की क्या हालत he इसका अंदाज़ा इसी बात से लगाया जा शाक्त he एक me rape accused को नहीं rape victims को सज़ा दी जातीय he
Achcha choddo yaar. Tum log Jeeton aur hazaaron Baar jeeton sirf Terrorism bandh kar do yaar. Mujhe haar manzoor... http://fb.me/1fvnLnHrJ¬†,no,अच्छा छोड़ो यार Tum log गीतों और हज़ारों एएआर जीतों सिर्फ़ Terrorism बाँदा कर do यार मुझे हार मंज़ूर
Tu pahle tum jo ghar me rape karte ho uska rate bata,no,Tu पहले tum जो घर me rape करते ho उसका rate बाटा
Kulbhushan bhi katega. Phansi pe charha ke bhej dein ge independence day pe.,no,कुलभूषण भी कटेगा हांसी पे चर्चा के भेज दें गे independence day पे
I hate larkon ki awaz change hone wali age!!!,yes,I hate लखों की आवाज़ change hone वली age
"Main Khush Hu ke uski Nafrat ka Akela Waris Hu,",no,Main हुह् Hu के उसकी नफ़रत का केला पैरिस Hu
Kiun? Kaan sy khoon nikalwaany ka shoq hai?  and where do u live lol,no,आईयूसीएन आँ आशय खून निकला का शो : हैं: and where do u live लो
"Pahle tum ghar me to rape karna chodo,  bad me India ka dekhna gadho",no,पहले tum घर me to rape कर्ण छोड़ो bad me India का देखना गाध
Agar terrorism chod denge wo to 72 hooron ki pari se kaise milenge?,no,Agar terrorism चोदना देंगे वो to 72 हूरें की पारी से कैसे मिलेंगे
Bass aa gaya. Aapke jaise ek do aur dost naraaz ho gaye thee. Toh no hate tweet.,no,Bass आ गया आपके जैसे एक do और dost नाराज़ ho गए thee ओं no hate tweet
chal tujhy to bar rape krny ka chance mil jata ha naw,yes,चल तुझे to bar rape क्रन का chance mil जाता ha ना
"Choddain gay fir toa terrorism bandh nhi aur be bharr jaega, railway tracks pe aur be bharay bharay bombs maarte peerogay.",no,धोदासाइं gay fir टोआ terrorism बाँदा नहीं और be हर जाएगा railway tracks पे और be बैरा बैरा bombs मारते पिरो
Nahi Riya ji but agar matter pakistan hota hai to apne aap khoon khoul jata hai bahut Se dard hai saltation Se le kar ab tak,no,राही किया जी but agar matter फिलीस्तीन होता : हैं: to अपने आप खून कोई जाता : हैं: बहुत Se दार्द : हैं: सालवेशन Se ले कर ab तक
wo gareeb awam ja k army ki god me kyu beithi hai.kyu waha k terror perpetrators ka sath deti hai?,no,वो गरीब आवाम जा k army की god me किन बीती हाइकु वहाँ k terror perpetrators का साथ देती : हैं:
@chintskap Acha chlo ap jeeto hazar dafa jeeto par meray Kashmir main terrorism band kr do.  #PakistanZindabad,no,चा चालो आप जीतों हजार दफ़ा जीतों par मेरी Kashmir main terrorism band क्र do PakistanZindabad
Rape to pakistan ka hone wala hai Ground pe..Bhai tu apni jaan sambhal k kal raat ko Ghar se na nikle pata nahi koi aapke sir pe Tv tod de.,no,Rape to फिलीस्तीन का hone वाला : हैं: Ground पेहली तू अपनी जान संभाल k काल रात को हर से ना निकले पाटा नहीं कोई आपके sir पे Tv टोड़ दे
"Gand marne ke liye, chal ab bye chinal ke, kal pure mulk ka bhi rape hojaynga tere wo bhi dekh liyo ok,",no,एन्ड मरने के लिये चल ab bye वेश्या के काल pure मुल्क का भी rape जायूंगा तेरे वो भी देख लियो रोक
Peace Ki Baat Karte Hain Jaise Kashmir Me Pakistan Army Terror Kar Rahi Haiii.....Being Human....For Humanity..... pic.twitter.com/mNv94emEn7,yes,Peace Ki आत करते आईन ऐसे Kashmir Me Pakistan Army Terror अर राही HaiiBeing मनमोर Humanity pictwittercommNv94emEn7
Aap log khud apni behnu ka rape kar rahe ho hamain kya sikhawoge,yes,आप log खुद अपनी बहना का rape कर रहे ho हमें क्या सिखाओगे
Phir to badiya hai ....Voh Kya hai ki Hindustan ke hain na to sirf pyar aur Ekta samajh Aati hai ... yeh nafrat ki soch se confuse hote hain,no,हीर to बाडिया : हैं: ओं या : हैं: की Hindustan के हैं ना to सिर्फ़ प्यार और काटा समझ एटीआई : हैं: ये नफ़रत की सोच से confuse होते हैं
Haan 15 ek sath pure india ka rape karne ke liye,no,आँ 15 एक साथ pure इन्डिया का rape कर्णे के लिये
Mujhe lagta hai kal india mai rape ki ratio bharnay wali hai chal yaar let c tomorrow aur haan izzat bacha k,no,मुझे लगता : हैं: काल इन्डिया माई rape की ratio भरना वली : हैं: चल यार let c tomorrow और हां इज़्ज़त बचा k
App #kashmir mein terrorism band karo innocent kashmiris ko hr roz shaheed kr rahay ho.,no,App काश्मीरी मेन terrorism band करो innocent कश्मीरी को hr रोज शहीद क्र रहा ho
Are tumhare har gali mohalle mai rape hote hai tumhare yaha ladkio ko nikalna mushkil hai,no,Are तुम्हारे हर गली मुहल्ले माई rape होते : हैं: तुम्हारे यहाँ लड़की को निकालना मुश्किल : हैं:
"Ak ne army pr sawal uthaya ya ni,pr us video ki zarurat ni thi.Ak bhi galat",yes,Ak ने army pr सवाल उठाया ya एनआईपीईआर us video की ज़रूरत नहीं ठीक भी गलत
Aur India rape mukth hone ke liye nirbhaya kand ko yaad karta hai.,yes,उर India rape मुक्त hone के लिये निभाया काण्ड को याद कर्ता : हैं:
It's just a name. There is no help. Haathi ke daant khane ke aur dikhane ke aur. #hate #Flipkart,no,Its just a name There is no help हाथी के दाँत खाने के और दिखने के और hate फ्लिपकार्ट
Yogi ji aaj Gorakhpur me fir  ik  nirdosh ka chalan kiya gaya hai .WO bhi murder 302 me aur aur aap kahte hai ki aap yogi hai,no,Yogi जी आज गोरखपुरी me fir इक निर्दोश का चलन किया गया : हैं: WO भी murder तीस_num me और और आप कहते : हैं: की आप yogi : हैं:
Rishi sab har muslim terrorism na he hota agar ap ak ache or samajdar insaan hote to ap ko ye batane ke zarorat na te........,yes,ऋषि सभा हर मुस्लिमों terrorism ना he होता agar आप एक ache or समंदर इंसान होते to आप को ye बताने के जरूरत ना ते
"indira Gandhi ko marne wala sikh.Rajiv Gandhi ko marne wali tamil ki thi,to Terrorism ko paida karne waly palny wala khud india haI.mind it https://twitter.com/chintskap/status/875447907922567170¬†‚Ä¶",yes,इन्द्रा Gandhi को मरने वाला सिखाई Gandhi को मरने वली तामिल की टीटो Terrorism को पैदा कर्णे वाले पलों वाला खुद इन्डिया हमीं it
Excuse me Mr rishi kapoor aap na bolne se pehle socha kare terrorism aap log khatam kare humare kashmir per aap log kaise zulum kar rahe hai,no,Excuse me Mr ऋषि कपूर आप ना बोलने से पहले सोचा करे terrorism आप log खाता करे हमारे काश्मीरी per आप log कैसे ज़ुल्म कर रहे : हैं:
Media aurpak army ko bhi hum aakele kaise goli khate rahenge mere bharat ke her jawan bhai ko unka half murder bhi nahi chahiye marane ke,no,Media तर्पक army को भी hum अकेले कैसे गोली खाते रहेंगे mere भारत के her जवान भाई को उनका half murder भी नहीं चाहिए मरने के
Too much hate haih,yes,Too much hate : हैं:
Sochne ki baat hai woh ek din bhi agar pakistani zinda na rahe tou duniya se 90% terrorism khatm ho jayega.,no,सोचने की बात : हैं: वो एक din भी agar पाकिस्तानी ज़िन्द ना रहे तोहू दुनियां से 90 terrorism खत्म ho जाएगा
"India mai baap se phele beta ajata hai Rape se jabi 14th August or 15th August ka difference pata nai, Rape jo bhut huta hai",no,India माई बाप से पहले beta सजता : हैं: Rape से जबीन 12वीं August or 12वीं August का difference पाटा नयी Rape जो बहुत हुता : हैं:
